
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1986-05-13,,OH-06,M,5,0.014
1986-05-13,,OH-06,S,1,0.018
1986-05-28,,OH-06,B,-999.9,-9.999
1986-05-28,,OH-06,M,-999.9,-9.999
1986-05-28,,OH-06,S,-999.9,-9.999
1986-06-09,,OH-06,B,10,0.016
1986-06-09,,OH-06,M,5,0.013
1986-06-09,,OH-06,S,1,0.014
1986-06-24,,OH-06,B,-999.9,-9.999
1986-06-24,,OH-06,M,-999.9,-9.999
1986-06-24,,OH-06,S,-999.9,-9.999
1986-07-07,,OH-06,B,11,0.022
1986-07-07,,OH-06,M,6,0.119
1986-07-07,,OH-06,S,1,0.027
1986-07-21,,OH-06,B,-999.9,-9.999
1986-07-21,,OH-06,M,-999.9,-9.999
1986-07-21,,OH-06,S,-999.9,-9.999
1986-08-06,,OH-06,B,-999.9,-9.999
1986-08-06,,OH-06,M,-999.9,-9.999
1986-08-06,,OH-06,S,-999.9,-9.999
1986-08-19,,OH-06,B,11,0.013
1986-08-19,,OH-06,M,6,0.009
1986-08-19,,OH-06,S,1,0.008
1986-09-03,,OH-06,B,-999.9,-9.999
1986-09-03,,OH-06,M,-999.9,-9.999
1986-09-03,,OH-06,S,-999.9,-9.999
1986-09-15,,OH-06,B,-999.9,-9.999
1986-09-15,,OH-06,M,-999.9,-9.999
1986-09-15,,OH-06,S,-999.9,-9.999
1986-09-29,,OH-06,B,11,0.015
1986-09-29,,OH-06,M,6,0.032
1986-09-29,,OH-06,S,1,0.034
1986-10-15,,OH-06,B,-999.9,-9.999
1986-10-15,,OH-06,M,-999.9,-9.999
1986-10-15,,OH-06,S,-999.9,-9.999
1986-10-27,,OH-06,B,11,0.032
1986-10-27,,OH-06,M,6,0.008
1986-10-27,,OH-06,S,1,0.012
1986-11-12,,OH-06,B,-999.9,-9.999
1986-11-12,,OH-06,M,-999.9,-9.999
1986-11-12,,OH-06,S,-999.9,-9.999
1986-11-25,,OH-06,B,11,0.02
1986-11-25,,OH-06,M,6,0.043
1986-11-25,,OH-06,S,1,0.029
1986-12-02,,OH-06,B,-999.9,-9.999
1986-12-02,,OH-06,M,-999.9,-9.999
1986-12-02,,OH-06,S,-999.9,-9.999
1987-03-26,,OH-06,B,11,0.023
1987-03-26,,OH-06,M,6,0.023
1987-03-26,,OH-06,S,1,0.039
1987-03-30,,OH-06,B,-999.9,-9.999
1987-03-30,,OH-06,M,-999.9,-9.999
1987-03-30,,OH-06,S,-999.9,-9.999
1987-04-13,,OH-06,B,10,0.016
1987-04-13,,OH-06,M,5,0.022
1987-04-13,,OH-06,S,1,0.015
1987-04-27,,OH-06,B,11,0.019
1987-04-27,,OH-06,M,6,0.031
